sdss_name,u_url,g_url,r_url,i_url,z_url
301_125_6_42,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/125/6/frame-u-000125-6-0042.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/125/6/frame-g-000125-6-0042.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/125/6/frame-r-000125-6-0042.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/125/6/frame-i-000125-6-0042.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/125/6/frame-z-000125-6-0042.fits.bz2
301_4899_6_216,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4899/6/frame-u-004899-6-0216.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4899/6/frame-g-004899-6-0216.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4899/6/frame-r-004899-6-0216.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4899/6/frame-i-004899-6-0216.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4899/6/frame-z-004899-6-0216.fits.bz2
301_2131_6_125,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2131/6/frame-u-002131-6-0125.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2131/6/frame-g-002131-6-0125.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2131/6/frame-r-002131-6-0125.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2131/6/frame-i-002131-6-0125.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2131/6/frame-z-002131-6-0125.fits.bz2
301_3184_1_142,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3184/1/frame-u-003184-1-0142.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3184/1/frame-g-003184-1-0142.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3184/1/frame-r-003184-1-0142.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3184/1/frame-i-003184-1-0142.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3184/1/frame-z-003184-1-0142.fits.bz2
301_3804_3_23,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3804/3/frame-u-003804-3-0023.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3804/3/frame-g-003804-3-0023.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3804/3/frame-r-003804-3-0023.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3804/3/frame-i-003804-3-0023.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3804/3/frame-z-003804-3-0023.fits.bz2
301_2777_5_115,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2777/5/frame-u-002777-5-0115.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2777/5/frame-g-002777-5-0115.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2777/5/frame-r-002777-5-0115.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2777/5/frame-i-002777-5-0115.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2777/5/frame-z-002777-5-0115.fits.bz2
301_1663_6_65,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1663/6/frame-u-001663-6-0065.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1663/6/frame-g-001663-6-0065.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1663/6/frame-r-001663-6-0065.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1663/6/frame-i-001663-6-0065.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1663/6/frame-z-001663-6-0065.fits.bz2
301_2322_4_68,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2322/4/frame-u-002322-4-0068.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2322/4/frame-g-002322-4-0068.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2322/4/frame-r-002322-4-0068.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2322/4/frame-i-002322-4-0068.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2322/4/frame-z-002322-4-0068.fits.bz2
301_1450_5_17,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1450/5/frame-u-001450-5-0017.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1450/5/frame-g-001450-5-0017.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1450/5/frame-r-001450-5-0017.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1450/5/frame-i-001450-5-0017.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1450/5/frame-z-001450-5-0017.fits.bz2
301_5087_2_200,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5087/2/frame-u-005087-2-0200.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5087/2/frame-g-005087-2-0200.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5087/2/frame-r-005087-2-0200.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5087/2/frame-i-005087-2-0200.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5087/2/frame-z-005087-2-0200.fits.bz2
301_2334_5_141,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2334/5/frame-u-002334-5-0141.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2334/5/frame-g-002334-5-0141.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2334/5/frame-r-002334-5-0141.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2334/5/frame-i-002334-5-0141.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2334/5/frame-z-002334-5-0141.fits.bz2
301_2190_4_71,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2190/4/frame-u-002190-4-0071.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2190/4/frame-g-002190-4-0071.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2190/4/frame-r-002190-4-0071.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2190/4/frame-i-002190-4-0071.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2190/4/frame-z-002190-4-0071.fits.bz2
301_3992_2_78,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3992/2/frame-u-003992-2-0078.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3992/2/frame-g-003992-2-0078.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3992/2/frame-r-003992-2-0078.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3992/2/frame-i-003992-2-0078.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3992/2/frame-z-003992-2-0078.fits.bz2
301_1904_4_173,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/4/frame-u-001904-4-0173.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/4/frame-g-001904-4-0173.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/4/frame-r-001904-4-0173.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/4/frame-i-001904-4-0173.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/4/frame-z-001904-4-0173.fits.bz2
301_4294_4_233,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4294/4/frame-u-004294-4-0233.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4294/4/frame-g-004294-4-0233.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4294/4/frame-r-004294-4-0233.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4294/4/frame-i-004294-4-0233.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4294/4/frame-z-004294-4-0233.fits.bz2
301_2830_4_477,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2830/4/frame-u-002830-4-0477.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2830/4/frame-g-002830-4-0477.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2830/4/frame-r-002830-4-0477.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2830/4/frame-i-002830-4-0477.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2830/4/frame-z-002830-4-0477.fits.bz2
301_1886_3_97,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1886/3/frame-u-001886-3-0097.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1886/3/frame-g-001886-3-0097.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1886/3/frame-r-001886-3-0097.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1886/3/frame-i-001886-3-0097.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1886/3/frame-z-001886-3-0097.fits.bz2
301_250_1_86,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/1/frame-u-000250-1-0086.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/1/frame-g-000250-1-0086.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/1/frame-r-000250-1-0086.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/1/frame-i-000250-1-0086.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/1/frame-z-000250-1-0086.fits.bz2
301_3366_3_75,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3366/3/frame-u-003366-3-0075.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3366/3/frame-g-003366-3-0075.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3366/3/frame-r-003366-3-0075.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3366/3/frame-i-003366-3-0075.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3366/3/frame-z-003366-3-0075.fits.bz2
301_1752_5_161,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1752/5/frame-u-001752-5-0161.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1752/5/frame-g-001752-5-0161.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1752/5/frame-r-001752-5-0161.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1752/5/frame-i-001752-5-0161.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1752/5/frame-z-001752-5-0161.fits.bz2
301_4927_4_540,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/4/frame-u-004927-4-0540.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/4/frame-g-004927-4-0540.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/4/frame-r-004927-4-0540.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/4/frame-i-004927-4-0540.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/4/frame-z-004927-4-0540.fits.bz2
301_3015_2_372,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3015/2/frame-u-003015-2-0372.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3015/2/frame-g-003015-2-0372.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3015/2/frame-r-003015-2-0372.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3015/2/frame-i-003015-2-0372.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3015/2/frame-z-003015-2-0372.fits.bz2
301_3698_6_117,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3698/6/frame-u-003698-6-0117.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3698/6/frame-g-003698-6-0117.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3698/6/frame-r-003698-6-0117.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3698/6/frame-i-003698-6-0117.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3698/6/frame-z-003698-6-0117.fits.bz2
301_5116_5_125,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5116/5/frame-u-005116-5-0125.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5116/5/frame-g-005116-5-0125.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5116/5/frame-r-005116-5-0125.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5116/5/frame-i-005116-5-0125.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5116/5/frame-z-005116-5-0125.fits.bz2
301_2570_3_206,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2570/3/frame-u-002570-3-0206.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2570/3/frame-g-002570-3-0206.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2570/3/frame-r-002570-3-0206.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2570/3/frame-i-002570-3-0206.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2570/3/frame-z-002570-3-0206.fits.bz2
301_5376_4_137,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/4/frame-u-005376-4-0137.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/4/frame-g-005376-4-0137.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/4/frame-r-005376-4-0137.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/4/frame-i-005376-4-0137.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/4/frame-z-005376-4-0137.fits.bz2
301_7913_6_91,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7913/6/frame-u-007913-6-0091.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7913/6/frame-g-007913-6-0091.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7913/6/frame-r-007913-6-0091.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7913/6/frame-i-007913-6-0091.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7913/6/frame-z-007913-6-0091.fits.bz2
301_4674_2_300,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4674/2/frame-u-004674-2-0300.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4674/2/frame-g-004674-2-0300.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4674/2/frame-r-004674-2-0300.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4674/2/frame-i-004674-2-0300.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4674/2/frame-z-004674-2-0300.fits.bz2
301_1331_6_109,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1331/6/frame-u-001331-6-0109.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1331/6/frame-g-001331-6-0109.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1331/6/frame-r-001331-6-0109.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1331/6/frame-i-001331-6-0109.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1331/6/frame-z-001331-6-0109.fits.bz2
301_5934_1_20,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5934/1/frame-u-005934-1-0020.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5934/1/frame-g-005934-1-0020.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5934/1/frame-r-005934-1-0020.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5934/1/frame-i-005934-1-0020.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5934/1/frame-z-005934-1-0020.fits.bz2
301_2861_6_28,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2861/6/frame-u-002861-6-0028.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2861/6/frame-g-002861-6-0028.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2861/6/frame-r-002861-6-0028.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2861/6/frame-i-002861-6-0028.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2861/6/frame-z-002861-6-0028.fits.bz2
301_2248_5_122,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/5/frame-u-002248-5-0122.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/5/frame-g-002248-5-0122.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/5/frame-r-002248-5-0122.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/5/frame-i-002248-5-0122.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/5/frame-z-002248-5-0122.fits.bz2
301_1365_1_30,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1365/1/frame-u-001365-1-0030.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1365/1/frame-g-001365-1-0030.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1365/1/frame-r-001365-1-0030.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1365/1/frame-i-001365-1-0030.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1365/1/frame-z-001365-1-0030.fits.bz2
301_3900_2_545,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3900/2/frame-u-003900-2-0545.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3900/2/frame-g-003900-2-0545.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3900/2/frame-r-003900-2-0545.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3900/2/frame-i-003900-2-0545.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3900/2/frame-z-003900-2-0545.fits.bz2
301_4252_3_96,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4252/3/frame-u-004252-3-0096.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4252/3/frame-g-004252-3-0096.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4252/3/frame-r-004252-3-0096.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4252/3/frame-i-004252-3-0096.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4252/3/frame-z-004252-3-0096.fits.bz2
301_2248_4_140,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/4/frame-u-002248-4-0140.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/4/frame-g-002248-4-0140.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/4/frame-r-002248-4-0140.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/4/frame-i-002248-4-0140.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2248/4/frame-z-002248-4-0140.fits.bz2
